air_store_id,datetime_hour,hour,hourly_orders,visit_date,visitors,day_of_week,holiday_flg,air_genre_name,air_area_name,temp_max,temp_min,precip,hour_sin,hour_cos,is_weekend,lag_1h,lag_24h,roll_mean_6h,roll_mean_24h,rain_temp_effect
air_5c817ef28f236bdf,2017-03-07 17:00:00,17,1.4,2017-03-07,28,Tuesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,2.3,0.6,-0.9659258262890684,-0.2588190451025206,0,1.12,1.15,1.7266666666666657,1.0472916666666665,5.4
air_5c817ef28f236bdf,2017-03-07 18:00:00,18,2.52,2017-03-07,28,Tuesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,2.3,0.6,-1.0,-1.8369701987210294e-16,0,1.4,2.07,1.7733333333333323,1.0660416666666668,5.4
air_5c817ef28f236bdf,2017-03-07 19:00:00,19,2.24,2017-03-07,28,Tuesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,2.3,0.6,-0.9659258262890684,0.2588190451025203,0,2.52,1.84,1.7266666666666657,1.0827083333333334,5.4
air_5c817ef28f236bdf,2017-03-07 20:00:00,20,1.12,2017-03-07,28,Tuesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,2.3,0.6,-0.8660254037844386,0.5,0,2.24,0.92,1.6333333333333322,1.091041666666667,5.4
air_5c817ef28f236bdf,2017-03-07 21:00:00,21,0.84,2017-03-07,28,Tuesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,2.3,0.6,-0.7071067811865477,0.7071067811865474,0,1.12,0.69,1.539999999999999,1.0972916666666668,5.4
air_5c817ef28f236bdf,2017-03-07 22:00:00,22,0.56,2017-03-07,28,Tuesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,2.3,0.6,-0.5000000000000004,0.8660254037844384,0,0.84,0.46,1.4466666666666657,1.1014583333333334,5.4
air_5c817ef28f236bdf,2017-03-07 23:00:00,23,0.14,2017-03-07,28,Tuesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,2.3,0.6,-0.2588190451025215,0.965925826289068,0,0.56,0.115,1.2366666666666657,1.1025,5.4
air_5c817ef28f236bdf,2017-03-08 00:00:00,0,0.27,2017-03-08,27,Wednesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,-1.3,0.4,0.0,1.0,0,0.14,0.28,0.8616666666666655,1.1020833333333335,3.6
air_5c817ef28f236bdf,2017-03-08 01:00:00,1,0.135,2017-03-08,27,Wednesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,-1.3,0.4,0.2588190451025207,0.9659258262890684,0,0.27,0.14,0.5108333333333323,1.101875,3.6
air_5c817ef28f236bdf,2017-03-08 02:00:00,2,0.135,2017-03-08,27,Wednesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,-1.3,0.4,0.4999999999999999,0.8660254037844387,0,0.135,0.14,0.3466666666666655,1.1016666666666668,3.6
air_5c817ef28f236bdf,2017-03-08 03:00:00,3,0.135,2017-03-08,27,Wednesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,-1.3,0.4,0.7071067811865475,0.7071067811865476,0,0.135,0.14,0.2291666666666655,1.1014583333333334,3.6
air_5c817ef28f236bdf,2017-03-08 04:00:00,4,0.135,2017-03-08,27,Wednesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,-1.3,0.4,0.8660254037844386,0.5000000000000001,0,0.135,0.14,0.1583333333333321,1.10125,3.6
air_5c817ef28f236bdf,2017-03-08 05:00:00,5,0.27,2017-03-08,27,Wednesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,-1.3,0.4,0.9659258262890684,0.2588190451025207,0,0.135,0.28,0.1799999999999988,1.100833333333333,3.6
air_5c817ef28f236bdf,2017-03-08 06:00:00,6,0.54,2017-03-08,27,Wednesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,-1.3,0.4,1.0,6.123233995736766e-17,0,0.27,0.56,0.2249999999999988,1.1,3.6
air_5c817ef28f236bdf,2017-03-08 07:00:00,7,1.08,2017-03-08,27,Wednesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,-1.3,0.4,0.9659258262890684,-0.2588190451025206,0,0.54,1.12,0.3824999999999988,1.0983333333333334,3.6
air_5c817ef28f236bdf,2017-03-08 08:00:00,8,1.62,2017-03-08,27,Wednesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,-1.3,0.4,0.8660254037844388,-0.4999999999999998,0,1.08,1.68,0.6299999999999989,1.0958333333333334,3.6
air_5c817ef28f236bdf,2017-03-08 09:00:00,9,1.35,2017-03-08,27,Wednesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,-1.3,0.4,0.7071067811865476,-0.7071067811865475,0,1.62,1.4,0.8324999999999988,1.09375,3.6
air_5c817ef28f236bdf,2017-03-08 10:00:00,10,1.08,2017-03-08,27,Wednesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,-1.3,0.4,0.4999999999999999,-0.8660254037844387,0,1.35,1.12,0.9899999999999988,1.0920833333333333,3.6
air_5c817ef28f236bdf,2017-03-08 11:00:00,11,1.62,2017-03-08,27,Wednesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,-1.3,0.4,0.258819045102521,-0.9659258262890682,0,1.08,1.68,1.2149999999999987,1.0895833333333331,3.6
air_5c817ef28f236bdf,2017-03-08 12:00:00,12,2.16,2017-03-08,27,Wednesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,-1.3,0.4,1.2246467991473532e-16,-1.0,0,1.62,2.24,1.4849999999999988,1.0862500000000002,3.6
air_5c817ef28f236bdf,2017-03-08 13:00:00,13,2.43,2017-03-08,27,Wednesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,-1.3,0.4,-0.2588190451025208,-0.9659258262890684,0,2.16,2.52,1.7099999999999989,1.0825,3.6
air_5c817ef28f236bdf,2017-03-08 14:00:00,14,1.62,2017-03-08,27,Wednesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,-1.3,0.4,-0.4999999999999998,-0.8660254037844388,0,2.43,1.68,1.709999999999999,1.08,3.6
air_5c817ef28f236bdf,2017-03-08 15:00:00,15,1.35,2017-03-08,27,Wednesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,-1.3,0.4,-0.7071067811865471,-0.7071067811865479,0,1.62,1.4,1.7099999999999989,1.0779166666666666,3.6
air_5c817ef28f236bdf,2017-03-08 16:00:00,16,1.08,2017-03-08,27,Wednesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,-1.3,0.4,-0.8660254037844384,-0.5000000000000004,0,1.35,1.12,1.7099999999999989,1.0762500000000002,3.6
air_5c817ef28f236bdf,2017-03-08 17:00:00,17,1.35,2017-03-08,27,Wednesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,-1.3,0.4,-0.9659258262890684,-0.2588190451025206,0,1.08,1.4,1.664999999999999,1.0741666666666667,3.6
air_5c817ef28f236bdf,2017-03-08 18:00:00,18,2.43,2017-03-08,27,Wednesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,-1.3,0.4,-1.0,-1.8369701987210294e-16,0,1.35,2.52,1.709999999999999,1.0704166666666668,3.6
air_5c817ef28f236bdf,2017-03-08 19:00:00,19,2.16,2017-03-08,27,Wednesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,-1.3,0.4,-0.9659258262890684,0.2588190451025203,0,2.43,2.24,1.6649999999999991,1.0670833333333334,3.6
air_5c817ef28f236bdf,2017-03-08 20:00:00,20,1.08,2017-03-08,27,Wednesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,-1.3,0.4,-0.8660254037844386,0.5,0,2.16,1.12,1.5749999999999986,1.065416666666667,3.6
air_5c817ef28f236bdf,2017-03-08 21:00:00,21,0.8099999999999999,2017-03-08,27,Wednesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,-1.3,0.4,-0.7071067811865477,0.7071067811865474,0,1.08,0.84,1.4849999999999988,1.0641666666666667,3.6
air_5c817ef28f236bdf,2017-03-08 22:00:00,22,0.54,2017-03-08,27,Wednesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,-1.3,0.4,-0.5000000000000004,0.8660254037844384,0,0.8099999999999999,0.56,1.394999999999999,1.0633333333333332,3.6
air_5c817ef28f236bdf,2017-03-08 23:00:00,23,0.135,2017-03-08,27,Wednesday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,9.0,-1.3,0.4,-0.2588190451025215,0.965925826289068,0,0.54,0.14,1.192499999999999,1.063125,3.6
air_5c817ef28f236bdf,2017-03-09 00:00:00,0,0.63,2017-03-09,63,Thursday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,-1.1,0.0,0.0,1.0,0,0.135,0.27,0.8924999999999988,1.078125,0.0
air_5c817ef28f236bdf,2017-03-09 01:00:00,1,0.315,2017-03-09,63,Thursday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,-1.1,0.0,0.2588190451025207,0.9659258262890684,0,0.63,0.135,0.5849999999999989,1.085625,0.0
air_5c817ef28f236bdf,2017-03-09 02:00:00,2,0.315,2017-03-09,63,Thursday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,-1.1,0.0,0.4999999999999999,0.8660254037844387,0,0.315,0.135,0.4574999999999988,1.093125,0.0
air_5c817ef28f236bdf,2017-03-09 03:00:00,3,0.315,2017-03-09,63,Thursday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,-1.1,0.0,0.7071067811865475,0.7071067811865476,0,0.315,0.135,0.3749999999999988,1.100625,0.0
air_5c817ef28f236bdf,2017-03-09 04:00:00,4,0.315,2017-03-09,63,Thursday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,-1.1,0.0,0.8660254037844386,0.5000000000000001,0,0.315,0.135,0.3374999999999988,1.108125,0.0
air_5c817ef28f236bdf,2017-03-09 05:00:00,5,0.63,2017-03-09,63,Thursday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,-1.1,0.0,0.9659258262890684,0.2588190451025207,0,0.315,0.27,0.4199999999999988,1.1231250000000002,0.0
air_5c817ef28f236bdf,2017-03-09 06:00:00,6,1.26,2017-03-09,63,Thursday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,-1.1,0.0,1.0,6.123233995736766e-17,0,0.63,0.54,0.5249999999999989,1.153125,0.0
air_5c817ef28f236bdf,2017-03-09 07:00:00,7,2.52,2017-03-09,63,Thursday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,-1.1,0.0,0.9659258262890684,-0.2588190451025206,0,1.26,1.08,0.8924999999999988,1.213125,0.0
air_5c817ef28f236bdf,2017-03-09 08:00:00,8,3.78,2017-03-09,63,Thursday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,-1.1,0.0,0.8660254037844388,-0.4999999999999998,0,2.52,1.62,1.4699999999999989,1.303125,0.0
air_5c817ef28f236bdf,2017-03-09 09:00:00,9,3.1500000000000004,2017-03-09,63,Thursday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,-1.1,0.0,0.7071067811865476,-0.7071067811865475,0,3.78,1.35,1.942499999999999,1.378125,0.0
air_5c817ef28f236bdf,2017-03-09 10:00:00,10,2.52,2017-03-09,63,Thursday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,-1.1,0.0,0.4999999999999999,-0.8660254037844387,0,3.1500000000000004,1.08,2.309999999999999,1.438125,0.0
air_5c817ef28f236bdf,2017-03-09 11:00:00,11,3.78,2017-03-09,63,Thursday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,-1.1,0.0,0.258819045102521,-0.9659258262890682,0,2.52,1.62,2.834999999999998,1.5281250000000002,0.0
air_5c817ef28f236bdf,2017-03-09 12:00:00,12,5.04,2017-03-09,63,Thursday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,-1.1,0.0,1.2246467991473532e-16,-1.0,0,3.78,2.16,3.4649999999999985,1.648125,0.0
air_5c817ef28f236bdf,2017-03-09 13:00:00,13,5.67,2017-03-09,63,Thursday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,-1.1,0.0,-0.2588190451025208,-0.9659258262890684,0,5.04,2.43,3.989999999999999,1.783125,0.0
air_5c817ef28f236bdf,2017-03-09 14:00:00,14,3.78,2017-03-09,63,Thursday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,-1.1,0.0,-0.4999999999999998,-0.8660254037844388,0,5.67,1.62,3.9899999999999984,1.873125,0.0
air_5c817ef28f236bdf,2017-03-09 15:00:00,15,3.1500000000000004,2017-03-09,63,Thursday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,-1.1,0.0,-0.7071067811865471,-0.7071067811865479,0,3.78,1.35,3.989999999999999,1.948125,0.0
air_5c817ef28f236bdf,2017-03-09 16:00:00,16,2.52,2017-03-09,63,Thursday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,-1.1,0.0,-0.8660254037844384,-0.5000000000000004,0,3.1500000000000004,1.08,3.989999999999999,2.008125,0.0
air_5c817ef28f236bdf,2017-03-09 17:00:00,17,3.1500000000000004,2017-03-09,63,Thursday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,-1.1,0.0,-0.9659258262890684,-0.2588190451025206,0,2.52,1.35,3.8849999999999993,2.0831250000000003,0.0
air_5c817ef28f236bdf,2017-03-09 18:00:00,18,5.67,2017-03-09,63,Thursday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,-1.1,0.0,-1.0,-1.8369701987210294e-16,0,3.1500000000000004,2.43,3.989999999999999,2.218125,0.0
air_5c817ef28f236bdf,2017-03-09 19:00:00,19,5.04,2017-03-09,63,Thursday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,-1.1,0.0,-0.9659258262890684,0.2588190451025203,0,5.67,2.16,3.8849999999999993,2.338125,0.0
air_5c817ef28f236bdf,2017-03-09 20:00:00,20,2.52,2017-03-09,63,Thursday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,-1.1,0.0,-0.8660254037844386,0.5,0,5.04,1.08,3.674999999999999,2.398125,0.0
air_5c817ef28f236bdf,2017-03-09 21:00:00,21,1.89,2017-03-09,63,Thursday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,-1.1,0.0,-0.7071067811865477,0.7071067811865474,0,2.52,0.8099999999999999,3.4649999999999985,2.443125,0.0
air_5c817ef28f236bdf,2017-03-09 22:00:00,22,1.26,2017-03-09,63,Thursday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,-1.1,0.0,-0.5000000000000004,0.8660254037844384,0,1.89,0.54,3.254999999999999,2.473125,0.0
air_5c817ef28f236bdf,2017-03-09 23:00:00,23,0.315,2017-03-09,63,Thursday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,10.7,-1.1,0.0,-0.2588190451025215,0.965925826289068,0,1.26,0.135,2.782499999999999,2.4806250000000003,0.0
air_5c817ef28f236bdf,2017-03-10 00:00:00,0,0.39,2017-03-10,39,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.3,0.5,0.0,0.0,1.0,0,0.315,0.63,1.9024999999999987,2.470625,0.0
air_5c817ef28f236bdf,2017-03-10 01:00:00,1,0.195,2017-03-10,39,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.3,0.5,0.0,0.2588190451025207,0.9659258262890684,0,0.39,0.315,1.0949999999999989,2.465625,0.0
air_5c817ef28f236bdf,2017-03-10 02:00:00,2,0.195,2017-03-10,39,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.3,0.5,0.0,0.4999999999999999,0.8660254037844387,0,0.195,0.315,0.7074999999999988,2.460625,0.0
air_5c817ef28f236bdf,2017-03-10 03:00:00,3,0.195,2017-03-10,39,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.3,0.5,0.0,0.7071067811865475,0.7071067811865476,0,0.195,0.315,0.4249999999999987,2.455625,0.0
air_5c817ef28f236bdf,2017-03-10 04:00:00,4,0.195,2017-03-10,39,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.3,0.5,0.0,0.8660254037844386,0.5000000000000001,0,0.195,0.315,0.2474999999999988,2.450625,0.0
air_5c817ef28f236bdf,2017-03-10 05:00:00,5,0.39,2017-03-10,39,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.3,0.5,0.0,0.9659258262890684,0.2588190451025207,0,0.195,0.63,0.2599999999999988,2.440625,0.0
air_5c817ef28f236bdf,2017-03-10 06:00:00,6,0.78,2017-03-10,39,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.3,0.5,0.0,1.0,6.123233995736766e-17,0,0.39,1.26,0.3249999999999988,2.420625,0.0
air_5c817ef28f236bdf,2017-03-10 07:00:00,7,1.56,2017-03-10,39,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.3,0.5,0.0,0.9659258262890684,-0.2588190451025206,0,0.78,2.52,0.5524999999999988,2.380625,0.0
air_5c817ef28f236bdf,2017-03-10 08:00:00,8,2.34,2017-03-10,39,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.3,0.5,0.0,0.8660254037844388,-0.4999999999999998,0,1.56,3.78,0.9099999999999988,2.320625,0.0
air_5c817ef28f236bdf,2017-03-10 09:00:00,9,1.95,2017-03-10,39,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.3,0.5,0.0,0.7071067811865476,-0.7071067811865475,0,2.34,3.1500000000000004,1.2024999999999988,2.2706250000000003,0.0
air_5c817ef28f236bdf,2017-03-10 10:00:00,10,1.56,2017-03-10,39,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.3,0.5,0.0,0.4999999999999999,-0.8660254037844387,0,1.95,2.52,1.4299999999999988,2.2306250000000003,0.0
air_5c817ef28f236bdf,2017-03-10 11:00:00,11,2.34,2017-03-10,39,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.3,0.5,0.0,0.258819045102521,-0.9659258262890682,0,1.56,3.78,1.7549999999999988,2.170625,0.0
air_5c817ef28f236bdf,2017-03-10 12:00:00,12,3.12,2017-03-10,39,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.3,0.5,0.0,1.2246467991473532e-16,-1.0,0,2.34,5.04,2.144999999999999,2.090625,0.0
air_5c817ef28f236bdf,2017-03-10 13:00:00,13,3.51,2017-03-10,39,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.3,0.5,0.0,-0.2588190451025208,-0.9659258262890684,0,3.12,5.67,2.469999999999999,2.000625,0.0
air_5c817ef28f236bdf,2017-03-10 14:00:00,14,2.34,2017-03-10,39,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.3,0.5,0.0,-0.4999999999999998,-0.8660254037844388,0,3.51,3.78,2.469999999999999,1.940625,0.0
air_5c817ef28f236bdf,2017-03-10 15:00:00,15,1.95,2017-03-10,39,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.3,0.5,0.0,-0.7071067811865471,-0.7071067811865479,0,2.34,3.1500000000000004,2.469999999999999,1.890625,0.0
air_5c817ef28f236bdf,2017-03-10 16:00:00,16,1.56,2017-03-10,39,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.3,0.5,0.0,-0.8660254037844384,-0.5000000000000004,0,1.95,2.52,2.469999999999999,1.850625,0.0
air_5c817ef28f236bdf,2017-03-10 17:00:00,17,1.95,2017-03-10,39,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.3,0.5,0.0,-0.9659258262890684,-0.2588190451025206,0,1.56,3.1500000000000004,2.404999999999999,1.800625,0.0
air_5c817ef28f236bdf,2017-03-10 18:00:00,18,3.51,2017-03-10,39,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.3,0.5,0.0,-1.0,-1.8369701987210294e-16,0,1.95,5.67,2.4699999999999984,1.710625,0.0
air_5c817ef28f236bdf,2017-03-10 19:00:00,19,3.12,2017-03-10,39,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.3,0.5,0.0,-0.9659258262890684,0.2588190451025203,0,3.51,5.04,2.404999999999999,1.6306250000000002,0.0
air_5c817ef28f236bdf,2017-03-10 20:00:00,20,1.56,2017-03-10,39,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.3,0.5,0.0,-0.8660254037844386,0.5,0,3.12,2.52,2.2749999999999986,1.590625,0.0
air_5c817ef28f236bdf,2017-03-10 21:00:00,21,1.17,2017-03-10,39,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.3,0.5,0.0,-0.7071067811865477,0.7071067811865474,0,1.56,1.89,2.1449999999999987,1.560625,0.0
air_5c817ef28f236bdf,2017-03-10 22:00:00,22,0.78,2017-03-10,39,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.3,0.5,0.0,-0.5000000000000004,0.8660254037844384,0,1.17,1.26,2.014999999999999,1.540625,0.0
air_5c817ef28f236bdf,2017-03-10 23:00:00,23,0.195,2017-03-10,39,Friday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,12.3,0.5,0.0,-0.2588190451025215,0.965925826289068,0,0.78,0.315,1.7224999999999986,1.5356249999999998,0.0
air_5c817ef28f236bdf,2017-03-11 00:00:00,0,1.28,2017-03-11,128,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.2,3.1,0.0,0.0,1.0,1,0.195,0.39,1.3508333333333322,1.5727083333333336,0.0
air_5c817ef28f236bdf,2017-03-11 01:00:00,1,0.64,2017-03-11,128,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.2,3.1,0.0,0.2588190451025207,0.9659258262890684,1,1.28,0.195,0.9374999999999988,1.5912500000000005,0.0
air_5c817ef28f236bdf,2017-03-11 02:00:00,2,0.64,2017-03-11,128,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.2,3.1,0.0,0.4999999999999999,0.8660254037844387,1,0.64,0.195,0.7841666666666655,1.609791666666667,0.0
air_5c817ef28f236bdf,2017-03-11 03:00:00,3,0.64,2017-03-11,128,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.2,3.1,0.0,0.7071067811865475,0.7071067811865476,1,0.64,0.195,0.6958333333333321,1.6283333333333332,0.0
air_5c817ef28f236bdf,2017-03-11 04:00:00,4,0.64,2017-03-11,128,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.2,3.1,0.0,0.8660254037844386,0.5000000000000001,1,0.64,0.195,0.6724999999999989,1.646875,0.0
air_5c817ef28f236bdf,2017-03-11 05:00:00,5,1.28,2017-03-11,128,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.2,3.1,0.0,0.9659258262890684,0.2588190451025207,1,0.64,0.39,0.8533333333333322,1.6839583333333332,0.0
air_5c817ef28f236bdf,2017-03-11 06:00:00,6,2.56,2017-03-11,128,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.2,3.1,0.0,1.0,6.123233995736766e-17,1,1.28,0.78,1.0666666666666655,1.758125,0.0
air_5c817ef28f236bdf,2017-03-11 07:00:00,7,5.12,2017-03-11,128,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.2,3.1,0.0,0.9659258262890684,-0.2588190451025206,1,2.56,1.56,1.813333333333332,1.9064583333333327,0.0
air_5c817ef28f236bdf,2017-03-11 08:00:00,8,7.68,2017-03-11,128,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.2,3.1,0.0,0.8660254037844388,-0.4999999999999998,1,5.12,2.34,2.986666666666665,2.1289583333333333,0.0
air_5c817ef28f236bdf,2017-03-11 09:00:00,9,6.4,2017-03-11,128,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.2,3.1,0.0,0.7071067811865476,-0.7071067811865475,1,7.68,1.95,3.9466666666666654,2.314375,0.0
air_5c817ef28f236bdf,2017-03-11 10:00:00,10,5.12,2017-03-11,128,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.2,3.1,0.0,0.4999999999999999,-0.8660254037844387,1,6.4,1.56,4.693333333333332,2.462708333333333,0.0
air_5c817ef28f236bdf,2017-03-11 11:00:00,11,7.68,2017-03-11,128,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.2,3.1,0.0,0.258819045102521,-0.9659258262890682,1,5.12,2.34,5.759999999999999,2.685208333333333,0.0
air_5c817ef28f236bdf,2017-03-11 12:00:00,12,10.24,2017-03-11,128,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.2,3.1,0.0,1.2246467991473532e-16,-1.0,1,7.68,3.12,7.039999999999999,2.981875,0.0
air_5c817ef28f236bdf,2017-03-11 13:00:00,13,11.52,2017-03-11,128,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.2,3.1,0.0,-0.2588190451025208,-0.9659258262890684,1,10.24,3.51,8.106666666666666,3.3156249999999994,0.0
air_5c817ef28f236bdf,2017-03-11 14:00:00,14,7.68,2017-03-11,128,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.2,3.1,0.0,-0.4999999999999998,-0.8660254037844388,1,11.52,2.34,8.106666666666666,3.5381249999999995,0.0
air_5c817ef28f236bdf,2017-03-11 15:00:00,15,6.4,2017-03-11,128,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.2,3.1,0.0,-0.7071067811865471,-0.7071067811865479,1,7.68,1.95,8.106666666666666,3.723541666666667,0.0
air_5c817ef28f236bdf,2017-03-11 16:00:00,16,5.12,2017-03-11,128,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.2,3.1,0.0,-0.8660254037844384,-0.5000000000000004,1,6.4,1.56,8.106666666666666,3.871875,0.0
air_5c817ef28f236bdf,2017-03-11 17:00:00,17,6.4,2017-03-11,128,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.2,3.1,0.0,-0.9659258262890684,-0.2588190451025206,1,5.12,1.95,7.893333333333332,4.057291666666667,0.0
air_5c817ef28f236bdf,2017-03-11 18:00:00,18,11.52,2017-03-11,128,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.2,3.1,0.0,-1.0,-1.8369701987210294e-16,1,6.4,3.51,8.106666666666664,4.391041666666666,0.0
air_5c817ef28f236bdf,2017-03-11 19:00:00,19,10.24,2017-03-11,128,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.2,3.1,0.0,-0.9659258262890684,0.2588190451025203,1,11.52,3.12,7.893333333333332,4.687708333333334,0.0
air_5c817ef28f236bdf,2017-03-11 20:00:00,20,5.12,2017-03-11,128,Saturday,0,Izakaya,Tōkyō-to Shibuya-ku Shibuya,11.2,3.1,0.0,-0.8660254037844386,0.5,1,10.24,1.56,7.466666666666666,4.836041666666667,0.0
